minutes,fid
15.41388734,0
15.41472066,0
15.41555398,0
15.4163873,0
15.41722062,0
15.41805393,0
15.41888725,0
15.41972057,0
15.42055389,0
15.42138721,0
15.42222053,0
15.42305384,0
15.42388716,0
15.42472048,0
15.4255538,0
15.42638712,0
15.42722044,0
15.42805375,0
15.42888707,0
15.42972039,0
15.43055371,0
15.43138703,0
15.43222034,0
15.43305366,0
15.43388698,0
15.4347203,0
15.43555362,0
15.43638694,0
15.43722025,0
15.43805357,0
15.43888689,0
15.43972021,0
15.44055353,0
15.44138685,0
15.44222016,0
15.44305348,0
15.4438868,0
15.44472012,0
15.44555344,0
15.44638675,0
15.44722007,0
15.44805339,0
15.44888671,0
15.44972003,0
15.45055335,0
15.45138666,0
15.45221998,0
15.4530533,0
15.45388662,0
15.45471994,0
15.45555326,0
15.45638657,0
15.45721989,0
15.45805321,0
15.45888653,0
15.45971985,0
15.46055316,0
15.46138648,0
15.4622198,0
15.46305312,0
15.46388644,0
15.46471976,0
15.46555307,0
15.46638639,0
15.46721971,0
15.46805303,0
15.46888635,0
15.46971967,0
15.47055298,0
15.4713863,0
15.47221962,0
15.47305294,0
15.47388626,0
15.47471957,0
15.47555289,0
15.47638621,0
15.47721953,0
15.47805285,0
15.47888617,0
15.47971948,0
15.4805528,0
15.48138612,0
15.48221944,0
15.48305276,0
15.48388608,0
15.48471939,0
15.48555271,0
15.48638603,0
15.48721935,0
15.48805267,0
15.48888598,0
15.4897193,0
15.49055262,0
15.49138594,0
15.49221926,0
15.49305258,0
15.49388589,0
15.49471921,0
15.49555253,0
15.49638585,0
15.49721917,0
15.49805249,0
15.4988858,0
15.49971912,0
15.50055244,0
15.50138576,0
15.50221908,0
15.50305239,0
15.50388571,0
15.50471903,0
15.50555235,0
15.50638567,0
15.50721899,0
15.5080523,0
15.50888562,0
15.50971894,0
15.51055226,0
15.51138558,0
15.51221889,0
15.51305221,0
15.51388553,0
15.51471885,0
15.51555217,0
15.51638549,0
15.5172188,0
15.51805212,0
15.51888544,0
15.51971876,0
15.52055208,0
15.5213854,0
15.52221871,0
15.52305203,0
15.52388535,0
15.52471867,0
15.52555199,0
15.5263853,0
15.52721862,0
15.52805194,0
15.52888526,0
15.52971858,0
15.5305519,0
15.53138521,0
15.53221853,0
15.53305185,0
15.53388517,0
15.53471849,0
15.53555181,0
15.53638512,0
15.53721844,0
15.53805176,0
15.53888508,0
15.5397184,0
15.54055171,0
15.54138503,0
15.54221835,0
15.54305167,0
15.54388499,0
15.54471831,0
15.54555162,0
15.54638494,0
15.54721826,0
15.54805158,0
15.5488849,0
15.54971822,0
15.55055153,0
15.55138485,0
15.55221817,0
15.55305149,0
15.55388481,0
15.55471812,0
15.55555144,0
15.55638476,0
15.55721808,0
15.5580514,0
15.55888472,0
15.55971803,0
15.56055135,0
15.56138467,0
15.56221799,0
15.56305131,0
15.56388463,0
15.56471794,0
15.56555126,0
15.56638458,0
15.5672179,0
15.56805122,0
15.56888453,0
15.56971785,0
15.57055117,0
15.57138449,0
15.57221781,0
15.57305113,0
15.57388444,0
15.57471776,0
15.57555108,0
15.5763844,0
15.57721772,0
15.57805104,0
15.57888435,0
15.57971767,0
15.58055099,0
15.58138431,0
15.58221763,0
15.58305094,0
15.58388426,0
15.58471758,0
15.5855509,0
15.58638422,0
15.58721754,0
15.58805085,0
15.58888417,0
15.58971749,0
15.59055081,0
15.59138413,0
15.59221745,0
15.59305076,0
15.59388408,0
15.5947174,0
15.59555072,0
15.59638404,0
15.59721735,0
15.59805067,0
15.59888399,0
15.59971731,0
15.60055063,0
15.60138395,0
15.60221726,0
15.60305058,0
15.6038839,0
15.60471722,0
15.60555054,0
15.60638386,0
15.60721717,0
15.60805049,0
15.60888381,0
15.60971713,0
15.61055045,0
15.61138376,0
15.61221708,0
15.6130504,0
15.61388372,0
15.61471704,0
15.61555036,0
15.61638367,0
15.61721699,0
15.61805031,0
15.61888363,0
15.61971695,0
15.62055027,0
15.62138358,0
15.6222169,0
15.62305022,0
15.62388354,0
15.62471686,0
15.62555017,0
15.62638349,0
15.62721681,0
15.62805013,0
15.62888345,0
15.62971677,0
15.63055008,0
15.6313834,0
15.63221672,0
15.63305004,0
15.63388336,0
15.63471668,0
15.63554999,0
15.63638331,0
15.63721663,0
15.63804995,0
15.63888327,0
15.63971658,0
15.6405499,0
15.64138322,0
15.64221654,0
15.64304986,0
15.64388318,0
15.64471649,0
15.64554981,0
15.64638313,0
15.64721645,0
15.64804977,0
15.64888309,0
15.6497164,0
15.65054972,0
15.65138304,0
15.65221636,0
15.65304968,0
15.65388299,0
15.65471631,0
15.65554963,0
15.65638295,0
15.65721627,0
15.65804959,0
15.6588829,0
15.65971622,0
15.66054954,0
15.66138286,0
15.66221618,0
15.6630495,0
15.66388281,0
15.66471613,0
15.66554945,0
15.66638277,0
15.66721609,0
15.6680494,0
15.66888272,0
15.66971604,0
15.67054936,0
15.67138268,0
15.672216,0
15.67304931,0
15.67388263,0
15.67471595,0
15.67554927,0
15.67638259,0
15.6772159,0
15.67804922,0
15.67888254,0
15.67971586,0
15.68054918,0
15.6813825,0
15.68221581,0
15.68304913,0
15.68388245,0
15.68471577,0
15.68554909,0
15.68638241,0
15.68721572,0
15.68804904,0
15.68888236,0
15.68971568,0
15.690549,0
15.69138231,0
15.69221563,0
15.69304895,0
15.69388227,0
15.69471559,0
15.69554891,0
15.69638222,0
15.69721554,0
15.69804886,0
15.69888218,0
15.6997155,0
15.70054882,0
15.70138213,0
15.70221545,0
15.70304877,0
15.70388209,0
15.70471541,0
15.70554872,0
15.70638204,0
15.70721536,0
15.70804868,0
15.708882,0
15.70971532,0
15.71054863,0
15.71138195,0
15.71221527,0
15.71304859,0
15.71388191,0
15.71471523,0
15.71554854,0
15.71638186,0
15.71721518,0
15.7180485,0
15.71888182,0
15.71971513,0
15.72054845,0
15.72138177,0
15.72221509,0
15.72304841,0
15.72388173,0
15.72471504,0
15.72554836,0
15.72638168,0
15.727215,0
15.72804832,0
15.72888164,0
15.72971495,0
15.73054827,0
15.73138159,0
15.73221491,0
15.73304823,0
15.73388154,0
15.73471486,0
15.73554818,0
15.7363815,0
15.73721482,0
15.73804814,0
15.73888145,0
15.73971477,0
15.74054809,0
15.74138141,0
15.74221473,0
15.74304805,0
15.74388136,0
15.74471468,0
15.745548,0
15.74638132,0
15.74721464,0
15.74804795,0
15.74888127,0
15.74971459,0
15.75054791,0
15.75138123,0
15.75221455,0
15.75304786,0
15.75388118,0
15.7547145,0
15.75554782,0
15.75638114,0
15.75721446,0
15.75804777,0
15.75888109,0
15.75971441,0
15.76054773,0
15.76138105,0
15.76221436,0
15.76304768,0
15.763881,0
15.76471432,0
15.76554764,0
15.76638096,0
15.76721427,0
15.76804759,0
15.76888091,0
15.76971423,0
15.77054755,0
15.77138087,0
15.77221418,0
15.7730475,0
15.77388082,0
15.77471414,0
15.77554746,0
15.77638077,0
15.77721409,0
15.77804741,0
15.77888073,0
15.77971405,0
15.78054737,0
15.78138068,0
15.782214,0
15.78304732,0
15.78388064,0
15.78471396,0
15.78554728,0
15.78638059,0
15.78721391,0
15.78804723,0
15.78888055,0
15.78971387,0
15.79054718,0
15.7913805,0
15.79221382,0
15.79304714,0
15.79388046,0
15.79471378,0
15.79554709,0
15.79638041,0
15.79721373,0
15.79804705,0
15.79888037,0
15.79971369,0
15.800547,0
15.80138032,0
15.80221364,0
15.80304696,0
15.80388028,0
15.80471359,0
15.80554691,0
15.80638023,0
15.80721355,0
15.80804687,0
15.80888019,0
15.8097135,0
15.81054682,0
15.81138014,0
15.81221346,0
15.81304678,0
15.8138801,0
15.81471341,0
15.81554673,0
15.81638005,0
15.81721337,0
15.81804669,0
15.81888,0
15.81971332,0
15.82054664,0
15.82137996,0
15.82221328,0
15.8230466,0
15.82387991,0
15.82471323,0
15.82554655,0
15.82637987,0
15.82721319,0
15.82804651,0
15.82887982,0
15.82971314,0
15.83054646,0
15.83137978,0
15.8322131,0
15.83304641,0
15.83387973,0
15.83471305,0
15.83554637,0
15.83637969,0
15.83721301,0
15.83804632,0
15.83887964,0
15.83971296,0
15.84054628,0
15.8413796,0
15.84221291,0
15.84304623,0
15.84387955,0
15.84471287,0
15.84554619,0
15.84637951,0
15.84721282,0
15.84804614,0
15.84887946,0
15.84971278,0
15.8505461,0
15.85137942,0
15.85221273,0
15.85304605,0
15.85387937,0
15.85471269,0
15.85554601,0
15.85637932,0
15.85721264,0
15.85804596,0
15.85887928,0
15.8597126,0
15.86054592,0
15.86137923,0
15.86221255,0
15.86304587,0
15.86387919,0
15.86471251,0
15.86554583,0
15.86637914,0
15.86721246,0
15.86804578,0
15.8688791,0
15.86971242,0
15.87054573,0
15.87137905,0
15.87221237,0
15.87304569,0
15.87387901,0
15.87471233,0
15.87554564,0
15.87637896,0
15.87721228,0
15.8780456,0
15.87887892,0
15.87971224,0
15.88054555,0
15.88137887,0
15.88221219,0
15.88304551,0
15.88387883,0
15.88471214,0
15.88554546,0
15.88637878,0
15.8872121,0
15.88804542,0
15.88887874,0
15.88971205,0
15.89054537,0
15.89137869,0
15.89221201,0
15.89304533,0
15.89387865,0
15.89471196,0
15.89554528,0
15.8963786,0
15.89721192,0
15.89804524,0
15.89887855,0
15.89971187,0
15.90054519,0
15.90137851,0
15.90221183,0
15.90304515,0
15.90387846,0
15.90471178,0
15.9055451,0
15.90637842,0
15.90721174,0
15.90804506,0
15.90887837,0
15.90971169,0
15.91054501,0
15.91137833,0
15.91221165,0
15.91304496,0
15.91387828,0
15.9147116,0
15.91554492,0
15.91637824,0
15.91721156,0
15.91804487,0
15.91887819,0
15.91971151,0
15.92054483,0
15.92137815,0
15.92221147,0
15.92304478,0
15.9238781,0
15.92471142,0
15.92554474,0
15.92637806,0
15.92721137,0
15.92804469,0
15.92887801,0
15.92971133,0
15.93054465,0
15.93137797,0
15.93221128,0
15.9330446,0
15.93387792,0
15.93471124,0
15.93554456,0
15.93637788,0
15.93721119,0
15.93804451,0
15.93887783,0
15.93971115,0
15.94054447,0
15.94137778,0
15.9422111,0
15.94304442,0
15.94387774,0
15.94471106,0
15.94554438,0
15.94637769,0
15.94721101,0
15.94804433,0
15.94887765,0
15.94971097,0
15.95054429,0
15.9513776,0
15.95221092,0
15.95304424,0
15.95387756,0
15.95471088,0
15.95554419,0
15.95637751,0
15.95721083,0
15.95804415,0
15.95887747,0
15.95971079,0
15.9605441,0
15.96137742,0
15.96221074,0
15.96304406,0
15.96387738,0
15.9647107,0
15.96554401,0
15.96637733,0
15.96721065,0
15.96804397,0
15.96887729,0
15.9697106,0
15.97054392,0
15.97137724,0
15.97221056,0
15.97304388,0
15.9738772,0
15.97471051,0
15.97554383,0
15.97637715,0
15.97721047,0
15.97804379,0
15.97887711,0
15.97971042,0
15.98054374,0
15.98137706,0
15.98221038,0
15.9830437,0
15.98387701,0
15.98471033,0
15.98554365,0
15.98637697,0
15.98721029,0
15.98804361,0
15.98887692,0
15.98971024,0
15.99054356,0
15.99137688,0
15.9922102,0
15.99304352,0
15.99387683,0
15.99471015,0
15.99554347,0
15.99637679,0
15.99721011,0
15.99804342,0
15.99887674,0
15.99971006,0
16.00054338,0
16.0013767,0
16.00221002,0
16.00304333,0
16.00387665,0
16.00470997,0
16.00554329,0
16.00637661,0
16.00720992,0
16.00804324,0
16.00887656,0
16.00970988,0
16.0105432,0
16.01137652,0
16.01220983,0
16.01304315,0
16.01387647,0
16.01470979,0
16.01554311,0
16.01637643,0
16.01720974,0
16.01804306,0
16.01887638,0
16.0197097,0
16.02054302,0
16.02137633,0
16.02220965,0
16.02304297,0
16.02387629,0
16.02470961,0
16.02554293,0
16.02637624,0
16.02720956,0
16.02804288,0
16.0288762,0
16.02970952,0
16.03054284,0
16.03137615,0
16.03220947,0
16.03304279,0
16.03387611,0
16.03470943,0
16.03554274,0
16.03637606,0
16.03720938,0
16.0380427,0
16.03887602,0
16.03970934,0
16.04054265,0
16.04137597,0
16.04220929,0.089212833
16.04304261,0.311625251
16.04387593,0.602547135
16.04470925,0.970563741
16.04554256,1.434243414
16.04637588,1.995973964
16.0472092,2.669941337
16.04804252,3.463551776
16.04887584,4.381447538
16.04970915,5.424482722
16.05054247,6.600163606
16.05137579,7.919129345
16.05220911,9.386925129
16.05304243,11.01123144
16.05387575,12.81115851
16.05470906,14.81346438
16.05554238,17.0072918
16.0563757,19.35833028
16.05720902,21.84547151
16.05804234,24.41809051
16.05887566,26.97386642
16.05970897,29.43729435
16.06054229,31.80373881
16.06137561,34.13113385
16.06220893,36.4229103
16.06304225,38.70729306
16.06387556,41.02343038
16.06470888,43.42082897
16.0655422,45.90323415
16.06637552,48.40339151
16.06720884,50.80781168
16.06804216,53.04130175
16.06887547,55.07761779
16.06970879,56.89497949
16.07054211,58.44240604
16.07137543,59.72390041
16.07220875,60.82323857
16.07304207,61.8096225
16.07387538,62.72949231
16.0747087,63.61553425
16.07554202,64.54004909
16.07637534,65.50865256
16.07720866,66.48731274
16.07804197,67.40857514
16.07887529,68.18693471
16.07970861,68.77208968
16.08054193,69.08794928
16.08137525,69.14270189
16.08220857,68.96136273
16.08304188,68.66600765
16.0838752,68.3452631
16.08470852,68.06343411
16.08554184,67.85872441
16.08637516,67.81343271
16.08720848,67.91555401
16.08804179,68.0904458
16.08887511,68.23841477
16.08970843,68.34108574
16.09054175,68.36320174
16.09137507,68.25428426
16.09220838,67.95856777
16.0930417,67.51136213
16.09387502,67.00272984
16.09470834,66.5269051
16.09554166,66.1332607
16.09637498,65.84399085
16.09720829,65.71066727
16.09804161,65.81170264
16.09887493,66.14270391
16.09970825,66.59968217
16.10054157,67.05241917
16.10137489,67.44905174
16.1022082,67.77527695
16.10304152,67.98379611
16.10387484,68.08003323
16.10470816,68.15542645
16.10554148,68.28446923
16.10637479,68.50019609
16.10720811,68.84243321
16.10804143,69.38719806
16.10887475,70.23690896
16.10970807,71.3844073
16.11054139,72.76676383
16.1113747,74.25133943
16.11220802,75.74086476
16.11304134,77.17778221
16.11387466,78.45402901
16.11470798,79.48958538
16.1155413,80.35380332
16.11637461,81.22144534
16.11720793,82.28305209
16.11804125,83.58614228
16.11887457,85.14230493
16.11970789,87.01548676
16.1205412,89.19646739
16.12137452,91.56548355
16.12220784,93.96574308
16.12304116,96.16965557
16.12387448,98.11029109
16.1247078,99.73745593
16.12554111,101.0661835
16.12637443,102.1397075
16.12720775,103.0722263
16.12804107,104.0453127
16.12887439,105.1292898
16.12970771,106.3545491
16.13054102,107.8060948
16.13137434,109.4859142
16.13220766,111.3036519
16.13304098,113.0660947
16.1338743,114.6524899
16.13470761,115.9180972
16.13554093,116.8266358
16.13637425,117.3281124
16.13720757,117.4646709
16.13804089,117.3242043
16.13887421,117.081167
16.13970752,116.8612109
16.14054084,116.7342359
16.14137416,116.770516
16.14220748,117.082366
16.1430408,117.6106886
16.14387412,118.1331489
16.14470743,118.4413289
16.14554075,118.4647161
16.14637407,118.176262
16.14720739,117.506295
16.14804071,116.4590059
16.14887402,115.2033352
16.14970734,113.9227578
16.15054066,112.7103089
16.15137398,111.5611521
16.1522073,110.5471243
16.15304062,109.8059967
16.15387393,109.3618731
16.15470725,109.0361585
16.15554057,108.5967072
16.15637389,107.9391805
16.15720721,107.0023454
16.15804053,105.7010505
16.15887384,103.9955644
16.15970716,101.9984601
16.16054048,99.93839755
16.1613738,98.01464466
16.16220712,96.29041922
16.16304043,94.72150819
16.16387375,93.36269281
16.16470707,92.27892757
16.16554039,91.39261739
16.16637371,90.47760954
16.16720703,89.36826433
16.16804034,88.0794377
16.16887366,86.59172199
16.16970698,84.84748672
16.1705403,82.86344316
16.17137362,80.72932504
16.17220693,78.6450446
16.17304025,76.67819575
16.17387357,74.89284456
16.17470689,73.3162105
16.17554021,71.95798275
16.17637353,70.81857902
16.17720684,69.73217929
16.17804016,68.5783674
16.17887348,67.28202874
16.1797068,65.82308204
16.18054012,64.23185809
16.18137344,62.51287575
16.18220675,60.77781961
16.18304007,59.10564517
16.18387339,57.55487475
16.18470671,56.11126979
16.18554003,54.7870561
16.18637334,53.61502225
16.18720666,52.63633608
16.18803998,51.7401483
16.1888733,50.80593502
16.18970662,49.74295998
16.19053994,48.57551773
16.19137325,47.29193582
16.19220657,45.92346473
16.19303989,44.52171053
16.19387321,43.1948964
16.19470653,41.95666679
16.19553985,40.8316855
16.19637316,39.84705869
16.19720648,39.02471188
16.1980398,38.30021113
16.19887312,37.60445553
16.19970644,36.87267396
16.20053975,36.10336044
16.20137307,35.28222052
16.20220639,34.36906763
16.20303971,33.38693596
16.20387303,32.3682328
16.20470635,31.39787666
16.20553966,30.50476678
16.20637298,29.71046833
16.2072063,29.02077297
16.20803962,28.43564669
16.20887294,27.95063048
16.20970626,27.51370734
16.21053957,27.0705709
16.21137289,26.59032531
16.21220621,26.07329665
16.21303953,25.50935079
16.21387285,24.88826785
16.21470616,24.23667012
16.21553948,23.61213397
16.2163728,23.03781497
16.21720612,22.5321928
16.21803944,22.10346311
16.21887276,21.75150523
16.21970607,21.44712966
16.22053939,21.15627985
16.22137271,20.85761132
16.22220603,20.54842368
16.22303935,20.21305879
16.22387267,19.84402809
16.22470598,19.42623102
16.2255393,18.98771795
16.22637262,18.564008
16.22720594,18.16845496
16.22803926,17.81429235
16.22887257,17.5041458
16.22970589,17.27383826
16.23053921,17.10151013
16.23137253,16.96203329
16.23220585,16.81439271
16.23303917,16.64929965
16.23387248,16.45750331
16.2347058,16.23456712
16.23553912,15.9673187
16.23637244,15.65761123
16.23720576,15.32695726
16.23803908,15.00920888
16.23887239,14.7337489
16.23970571,14.50506982
16.24053903,14.33018015
16.24137235,14.20304896
16.24220567,14.11416985
16.24303898,14.02864832
16.2438723,13.93190286
16.24470562,13.80652328
16.24553894,13.65310371
16.24637226,13.46527835
16.24720558,13.25663483
16.24803889,13.04517124
16.24887221,12.84259806
16.24970553,12.66076637
16.25053885,12.51007145
16.25137217,12.39660679
16.25220549,12.31314375
16.2530388,12.252896
16.25387212,12.2044753
16.25470544,12.15214305
16.25553876,12.07936176
16.25637208,11.97075526
16.25720539,11.83067054
16.25803871,11.65865913
16.25887203,11.4794276
16.25970535,11.31275072
16.26053867,11.16679356
16.26137199,11.04786879
16.2622053,10.95833673
16.26303862,10.90463839
16.26387194,10.87753134
16.26470526,10.85908267
16.26553858,10.82871281
16.2663719,10.77489723
16.26720521,10.69068946
16.26803853,10.58208961
16.26887185,10.44761535
16.26970517,10.29766268
16.27053849,10.14675765
16.2713718,10.01245149
16.27220512,9.900362483
16.27303844,9.815222334
16.27387176,9.770948873
16.27470508,9.761129124
16.2755384,9.772946697
16.27637171,9.768054058
16.27720503,9.746682342
16.27803835,9.696134182
16.27887167,9.615776821
16.27970499,9.507316005
16.28053831,9.376260356
16.28137162,9.241337251
16.28220494,9.116612323
16.28303826,9.015859441
16.28387158,8.940750514
16.2847049,8.884671097
16.28553821,8.858922381
16.28637153,8.852964021
16.28720485,8.849009549
16.28803817,8.824408178
16.28887149,8.775998739
16.28970481,8.696796301
16.29053812,8.589223863
16.29137144,8.465555891
16.29220476,8.340724775
16.29303808,8.23125687
16.2938714,8.139877665
16.29470472,8.077053949
16.29553803,8.044122055
16.29637135,8.034117639
16.29720467,8.032965467
16.29803799,8.03204544
16.29887131,8.018320324
16.29970462,7.98666693
16.30053794,7.915770103
16.30137126,7.80892702
16.30220458,7.68510376
16.3030379,7.567244088
16.30387122,7.46907615
16.30470453,7.391609667
16.30553785,7.33423344
16.30637117,7.303710801
16.30720449,7.293244885
16.30803781,7.295360858
16.30887113,7.29898202
16.30970444,7.293571415
16.31053776,7.259945666
16.31137108,7.186413027
16.3122044,7.083198922
16.31303772,6.973291084
16.31387103,6.874462357
16.31470435,6.791219807
16.31553767,6.723237736
16.31637099,6.679861942
16.31720431,6.66286937
16.31803763,6.665514899
16.31887094,6.668810616
16.31970426,6.662123955
16.32053758,6.639719861
16.3213709,6.59255669
16.32220422,6.519173307
16.32303754,6.42810038
16.32387085,6.333392408
16.32470417,6.245445881
16.32553749,6.173999332
16.32637081,6.128575504
16.32720413,6.100312222
16.32803744,6.085564883
16.32887076,6.077185334
16.32970408,6.074780251
16.3305374,6.067690391
16.33137072,6.048271563
16.33220404,6.00213697
16.33303735,5.928099087
16.33387067,5.836697504
16.33470399,5.748444655
16.33553731,5.671174416
16.33637063,5.605680567
16.33720394,5.550335562
16.33803726,5.516983001
16.33887058,5.501767474
16.3397039,5.50202968
16.34053722,5.503563598
16.34137054,5.500501637
16.34220385,5.488684277
16.34303717,5.456672794
16.34387049,5.399417055
16.34470381,5.320069984
16.34553713,5.240186979
16.34637045,5.170216474
16.34720376,5.114068058
16.34803708,5.068909142
16.3488704,5.040961981
16.34970372,5.03139061
16.35053704,5.039123571
16.35137035,5.049306977
16.35220367,5.060367872
16.35303699,5.058318001
16.35387031,5.037487429
16.35470363,4.98959808
16.35553695,4.924061408
16.35637026,4.856062281
16.35720358,4.790534409
16.3580369,4.737947582
16.35887022,4.697654444
16.35970354,4.679309483
16.36053686,4.672842678
16.36137017,4.678478796
16.36220349,4.683749646
16.36303681,4.684209063
16.36387013,4.672596047
16.36470345,4.644485265
16.36553676,4.596276315
16.36637008,4.527292232
16.3672034,4.45168235
16.36803672,4.384946589
16.36887004,4.332364562
16.36970336,4.289622346
16.37053667,4.257508407
16.37136999,4.245369703
16.37220331,4.249703264
16.37303663,4.260351759
16.37386995,4.262307254
16.37470327,4.250812272
16.37553658,4.220943678
16.3763699,4.177968317
16.37720322,4.124528312
16.37803654,4.070435574
16.37886986,4.015127924
16.37970317,3.963279964
16.38053649,3.919882237
16.38136981,3.89609581
16.38220313,3.890925793
16.38303645,3.897573011
16.38386977,3.903554417
16.38470308,3.908946023
16.3855364,3.905054251
16.38636972,3.88650288
16.38720304,3.851800641
16.38803636,3.801720648
16.38886968,3.750922654
16.38970299,3.706231071
16.39053631,3.670350221
16.39136963,3.641495994
16.39220295,3.621762045
16.39303627,3.614341284
16.39386958,3.614090224
16.3947029,3.611103074
16.39553622,3.608305358
16.39636954,3.606441798
16.39720286,3.596106626
16.39803618,3.565758388
16.39886949,3.512152583
16.39970281,3.450984811
16.40053613,3.40110074
16.40136945,3.361627123
16.40220277,3.331682685
16.40303609,3.306575891
16.4038694,3.297640597
16.40470272,3.299164737
16.40553604,3.304246454
16.40636936,3.301745183
16.40720268,3.294444211
16.40803599,3.274794439
16.40886931,3.243763123
16.40970263,3.201460207
16.41053595,3.150657169
16.41136927,3.10177493
16.41220259,3.056418014
16.4130359,3.023785432
16.41386922,3.005307293
16.41470254,3.006939433
16.41553586,3.018556928
16.41636918,3.029362601
16.4172025,3.031956829
16.41803581,3.027634413
16.41886913,3.01868673
16.41970245,2.996993536
16.42053577,2.965929765
16.42136909,2.928420571
16.4222024,2.89328231
16.42303572,2.865261283
16.42386904,2.843023867
16.42470236,2.831702684
16.42553568,2.837294557
16.426369,2.86027953
16.42720231,2.890645003
16.42803563,2.915283742
16.42886895,2.927099671
16.42970227,2.928626832
16.43053559,2.917599794
16.43136891,2.900207856
16.43220222,2.878542995
16.43303554,2.859355779
16.43386886,2.844575385
16.43470218,2.837237602
16.4355355,2.844109886
16.43636881,2.865481281
16.43720213,2.900661399
16.43803545,2.943225571
16.43886877,2.981408677
16.43970209,3.014055273
16.44053541,3.035579968
16.44136872,3.045284574
16.44220204,3.038199424
16.44303536,3.024856319
16.44386868,3.019111648
16.444702,3.022984654
16.44553532,3.035060815
16.44636863,3.057038866
16.44720195,3.09377525
16.44803527,3.138400723
16.44886859,3.18310024
16.44970191,3.22358108
16.45053522,3.261857508
16.45136854,3.295361214
16.45220186,3.319221987
16.45303518,3.325959104
16.4538685,3.322349499
16.45470182,3.314546539
16.45553513,3.317634167
16.45636845,3.327010206
16.45720177,3.34260939
16.45803509,3.362050052
16.45886841,3.395633358
16.45970173,3.443896342
16.46053504,3.492679548
16.46136836,3.531231465
16.46220168,3.558589772
16.463035,3.582556433
16.46386832,3.600003951
16.46470163,3.608842079
16.46553495,3.605186541
16.46636827,3.598419858
16.46720159,3.595494664
16.46803491,3.60533067
16.46886823,3.632974487
16.46970154,3.671546527
16.47053486,3.713604489
16.47136818,3.752215695
16.4722015,3.78965169
16.47303482,3.821445107
16.47386814,3.838625991
16.47470145,3.841709253
16.47553477,3.835659281
16.47636809,3.828648309
16.47720141,3.816479215
16.47803473,3.808335366
16.47886804,3.809093272
16.47970136,3.826258512
16.48053468,3.855496273
16.481368,3.890870513
16.48220132,3.925890874
16.48303464,3.956696503
16.48386795,3.983652442
16.48470127,4.004168204
16.48553459,4.010464388
16.48636791,3.999283683
16.48720123,3.971547
16.48803455,3.944933984
16.48886786,3.921031512
16.48970118,3.902540763
16.4905345,3.891583036
16.49136782,3.898012898
16.49220114,3.92012927
16.49303445,3.952275899
16.49386777,3.981665449
16.49470109,4.007423922
16.49553441,4.018764228
16.49636773,4.00804989
16.49720105,3.978022452
16.49803436,3.937025336
16.49886768,3.896205597
16.499701,3.857149459
16.50053432,3.817301498
16.50136764,3.78477176
16.50220095,3.767111822
16.50303427,3.763921828
16.50386759,3.769190667
16.50470091,3.772752029
16.50553423,3.76974108
16.50636755,3.753585086
16.50720086,3.717649536
16.50803418,3.66976812
16.5088675,3.61396296
16.50970082,3.555069221
16.51053414,3.49851835
16.51136746,3.446135945
16.51220077,3.400250918
16.51303409,3.364200168
16.51386741,3.340328552
16.51470073,3.320873425
16.51553405,3.296905342
16.51636736,3.261580559
16.51720068,3.221422943
16.518034,3.16864665
16.51886732,3.1051852
16.51970064,3.031577806
16.52053396,2.960073312
16.52136727,2.890763463
16.52220059,2.824137325
16.52303391,2.760216286
16.52386723,2.708560448
16.52470055,2.674409832
16.52553387,2.648974549
16.52636718,2.622735366
16.5272005,2.591859728
16.52803382,2.553907312
16.52886714,2.50559344
16.52970046,2.44196618
16.53053377,2.369979519
16.53136709,2.29992077
16.53220041,2.233596921
16.53303373,2.173289282
16.53386705,2.117554144
16.53470037,2.071881295
16.53553368,2.035649467
16.536367,2.000951329
16.53720032,1.970945568
16.53803364,1.940887808
16.53886696,1.910384225
16.53970028,1.86901952
16.54053359,1.814769271
16.54136691,1.755618188
16.54220023,1.697620072
16.54303355,1.642717378
16.54386687,1.591991818
16.54470018,1.549963868
16.5455335,1.519011197
16.54636682,1.491762269
16.54720014,1.465334231
16.54803346,1.439902248
16.54886678,1.41553351
16.54970009,1.387705683
16.55053341,1.3487747
16.55136673,1.301767384
16.55220005,1.250385723
16.55303337,1.203268863
16.55386669,1.160043691
16.5547,1.117637686
16.55553332,1.08253677
16.55636664,1.056686532
16.55719996,1.039903449
16.55803328,1.026133344
16.55886659,1.008374284
16.55969991,0.988504056
16.56053323,0.965625074
16.56136655,0.939086602
16.56219987,0.908326042
16.56303319,0.869520837
16.5638665,0.828331365
16.56469982,0.786850238
16.56553314,0.750248888
16.56636646,0.718717161
16.56719978,0.694555323
16.5680331,0.675035062
16.56886641,0.661347813
16.56969973,0.64847033
16.57053305,0.636078747
16.57136637,0.618308431
16.57219969,0.59349276
16.573033,0.561705188
16.57386632,0.528651305
16.57469964,0.494534411
16.57553296,0.460002173
16.57636628,0.427444235
16.5771996,0.401275074
16.57803291,0.382273425
16.57886623,0.369630575
16.57969955,0.362982204
16.58053287,0.357420221
16.58136619,0.350719883
16.58219951,0.339141711
16.58303282,0.324249428
16.58386614,0.305697268
16.58469946,0.285312474
16.58553278,0.265074247
16.5863661,0.243623708
16.58719941,0.223859959
16.58803273,0.20745031
16.58886605,0.196313582
16.58969937,0.1894387
16.59053269,0.186709984
16.59136601,0.189470767
16.59219932,0.189031807
16.59303264,0.186883513
16.59386596,0.178810541
16.59469928,0.16894837
16.5955326,0.156113743
