4511.03
4860.88
4875.48
4818
4745.95
5011.19
4634.93
4603.91
4913.49
4525.64
4920.09
4906.08
4765.28
4608.74
4642.66
4853.41
4798.51
4820.94
4847.13
4738.09
4783.38
4551.46
4809.17
4908.23
4358.39
4896.98
4552.6
4726.83
4731.69
4710.88
4899.27
5397.88
5513.58
5424.33
5351.73
4900.27
5417.27
4958.86
5494.36
5337.36
5252.21
5408.83
5688.52
5492.57
5296.4
5430.77
5303.4
5396
5385.57
5332.58
5118.06
4855.37
5291.77
5060.84
5297.06
5213.39
5370.04
5281.41
5181.41
5219.33
